2019-11-06 16:55:33 INFO  String:195 - Student Operation: student 111111111 has not selected course 369369;

@2019-11-07 15:33:52 INFO  ATServer:79 - Waiting for a client ...
@2019-11-07 15:33:52 INFO  ATClient:69 - 52312 : Connected to server: /127.0.0.1
@2019-11-07 15:33:52 INFO  ServerThread:54 - Class: ServerThread: Server Thread Running__52312
@2019-11-07 15:33:52 INFO  ATClient:70 - 52312 : Connected to portid: 52312
@2019-11-07 15:33:52 INFO  ATServer:119 - Input from 127.0.0.1:52312 
@2019-11-07 15:33:52 INFO  ATServer:138 - Output to 127.0.0.1:52312 Who Are you? Clerk or Student?

@2019-11-07 15:33:52 INFO  ATServer:119 - Input from 127.0.0.1:52312 Student
@2019-11-07 15:33:52 INFO  ATServer:129 - Output to 127.0.0.1:52312 Student
Please Input Student number and Name: 'student number, name'
444444444, Sarah

@2019-11-07 15:33:52 INFO  ATServer:119 - Input from 127.0.0.1:52312 333333333, Harry
@2019-11-07 15:33:52 INFO  String:314 - University Operation: Lookup student; Student info: [333333333,Harry]; State: Success
@2019-11-07 15:33:52 INFO  ATServer:129 - Output to 127.0.0.1:52312 What can I do for you? Menu: Select Course, Register for Course, Drop Course, Deregister Course.

@2019-11-07 15:33:52 INFO  ATServer:119 - Input from 127.0.0.1:52312 Select Course
@2019-11-07 15:33:52 INFO  String:240 - University Operation: Get student; Student info: 333333333; State: Success
@2019-11-07 15:33:52 INFO  ATServer:129 - Output to 127.0.0.1:52312 Select Course
Please Input Course Info: 'course code'
Available Course List: 
456789, 3004
234567, 4109
654321, 2404
345678, 2402
987654, 3007
369369, 4106

@2019-11-07 15:33:52 INFO  ATServer:119 - Input from 127.0.0.1:52312 234567
@2019-11-07 15:33:52 INFO  String:272 - University Operation: Check course; Course info: 234567; State: Success
@2019-11-07 15:33:52 INFO  String:240 - University Operation: Get student; Student info: 333333333; State: Success
@2019-11-07 15:33:52 INFO  String:254 - University Operation: Get course; Course info: 234567; State: Success
@2019-11-07 15:33:52 INFO  String:201 - Student Operation: student 333333333 has not selected course 234567;
@2019-11-07 15:33:52 INFO  String:211 - Student Operation: student 333333333 has not registered for course 234567;
@2019-11-07 15:33:52 INFO  String:221 - Student Operation: student 333333333 has not completed course 234567;
@2019-11-07 15:33:52 INFO  String:135 - Student Operation: student 333333333 select course 234567; State: Success
@2019-11-07 15:33:52 INFO  ATServer:129 - Output to 127.0.0.1:52312 Success!

@2019-11-07 15:33:52 INFO  ATServer:119 - Input from 127.0.0.1:52312 
@2019-11-07 15:33:52 INFO  String:240 - University Operation: Get student; Student info: 333333333; State: Success
@2019-11-07 15:33:52 INFO  ATServer:129 - Output to 127.0.0.1:52312 Please select from the menu. Menu: Select Course, Register for Course, Drop Course, Deregister Course.

@2019-11-07 15:33:52 INFO  ATServer:119 - Input from 127.0.0.1:52312 Register for Course
@2019-11-07 15:33:52 INFO  String:240 - University Operation: Get student; Student info: 333333333; State: Success
@2019-11-07 15:33:52 INFO  ATServer:129 - Output to 127.0.0.1:52312 Register for Course
Please Input Course Info: 'course code'
Available Course List: 
234567, 4109
234567

@2019-11-07 15:33:52 INFO  ATServer:119 - Input from 127.0.0.1:52312 234567
@2019-11-07 15:33:52 INFO  String:272 - University Operation: Check course; Course info: 234567; State: Success
@2019-11-07 15:33:52 INFO  String:240 - University Operation: Get student; Student info: 333333333; State: Success
@2019-11-07 15:33:52 INFO  String:254 - University Operation: Get course; Course info: 234567; State: Success
@2019-11-07 15:33:52 INFO  String:272 - University Operation: Check course; Course info: 234567; State: Success
@2019-11-07 15:33:52 INFO  String:292 - University Operation: Check student; Student info: 333333333; State: Success
@2019-11-07 15:33:52 INFO  String:198 - Student Operation: student 333333333 has selected course 234567;
@2019-11-07 15:33:52 INFO  String:198 - Student Operation: student 333333333 has selected course 234567;
@2019-11-07 15:33:52 INFO  String:211 - Student Operation: student 333333333 has not registered for course 234567;
@2019-11-07 15:33:52 INFO  String:221 - Student Operation: student 333333333 has not completed course 234567;
@2019-11-07 15:33:52 INFO  String:162 - Student Operation: student 333333333 register course 234567; State: Success
@2019-11-07 15:33:52 INFO  String:269 - Course Operation: Add student 333333333 to course 234567; State: Success
@2019-11-07 15:33:52 INFO  String:413 - University Operation: student 333333333 register course 234567; State: Success
@2019-11-07 15:33:52 INFO  ATServer:129 - Output to 127.0.0.1:52312 Success!

@2019-11-07 15:33:52 INFO  ATServer:119 - Input from 127.0.0.1:52312 
@2019-11-07 15:33:52 INFO  String:240 - University Operation: Get student; Student info: 333333333; State: Success
@2019-11-07 15:33:52 INFO  ATServer:129 - Output to 127.0.0.1:52312 Please select from the menu. Menu: Select Course, Register for Course, Drop Course, Deregister Course.

@2019-11-07 15:33:53 INFO  ATServer:119 - Input from 127.0.0.1:52308 Cancel Course
@2019-11-07 15:33:53 INFO  ATServer:129 - Output to 127.0.0.1:52308 Cancel Course 
Please Input Course Info: 'course code'
Available Course List: 
456789, 3004
234567, 4109
654321, 2404
345678, 2402
987654, 3007
369369, 4106

@2019-11-07 15:33:53 INFO  ATServer:119 - Input from 127.0.0.1:52308 369369
@2019-11-07 15:33:53 INFO  String:272 - University Operation: Check course; Course info: 369369; State: Success
@2019-11-07 15:33:53 INFO  String:254 - University Operation: Get course; Course info: 369369; State: Success
@2019-11-07 15:33:53 INFO  String:272 - University Operation: Check course; Course info: 369369; State: Success
@2019-11-07 15:33:53 INFO  String:291 - Course Operation: Remove student 111111111 from course 369369; State: Fail; Reason: The student has not registered.
@2019-11-07 15:33:53 INFO  String:201 - Student Operation: student 111111111 has not selected course 369369;
@2019-11-07 15:33:53 INFO  String:211 - Student Operation: student 111111111 has not registered for course 369369;
@2019-11-07 15:33:53 INFO  String:188 - Student Operation: student 111111111 deregister course 369369; State: Fail; Reason: student hasn't registered this course or student has completed this course
@2019-11-07 15:33:53 INFO  String:291 - Course Operation: Remove student 222222222 from course 369369; State: Fail; Reason: The student has not registered.
@2019-11-07 15:33:53 INFO  String:201 - Student Operation: student 222222222 has not selected course 369369;
@2019-11-07 15:33:53 INFO  String:211 - Student Operation: student 222222222 has not registered for course 369369;
@2019-11-07 15:33:53 INFO  String:188 - Student Operation: student 222222222 deregister course 369369; State: Fail; Reason: student hasn't registered this course or student has completed this course
@2019-11-07 15:33:53 INFO  String:291 - Course Operation: Remove student 333333333 from course 369369; State: Fail; Reason: The student has not registered.
@2019-11-07 15:33:53 INFO  String:201 - Student Operation: student 333333333 has not selected course 369369;
@2019-11-07 15:33:53 INFO  String:211 - Student Operation: student 333333333 has not registered for course 369369;
@2019-11-07 15:33:53 INFO  String:188 - Student Operation: student 333333333 deregister course 369369; State: Fail; Reason: student hasn't registered this course or student has completed this course
@2019-11-07 15:33:53 INFO  String:291 - Course Operation: Remove student 444444444 from course 369369; State: Fail; Reason: The student has not registered.
@2019-11-07 15:33:53 INFO  String:201 - Student Operation: student 444444444 has not selected course 369369;
@2019-11-07 15:33:53 INFO  String:211 - Student Operation: student 444444444 has not registered for course 369369;
@2019-11-07 15:33:53 INFO  String:188 - Student Operation: student 444444444 deregister course 369369; State: Fail; Reason: student hasn't registered this course or student has completed this course
@2019-11-07 15:33:53 INFO  String:291 - Course Operation: Remove student 555555555 from course 369369; State: Fail; Reason: The student has not registered.
@2019-11-07 15:33:53 INFO  String:201 - Student Operation: student 555555555 has not selected course 369369;
@2019-11-07 15:33:53 INFO  String:211 - Student Operation: student 555555555 has not registered for course 369369;
@2019-11-07 15:33:53 INFO  String:188 - Student Operation: student 555555555 deregister course 369369; State: Fail; Reason: student hasn't registered this course or student has completed this course
@2019-11-07 15:33:53 INFO  String:473 - University Operation: cancel course 369369; State: Success
@2019-11-07 15:33:53 INFO  ATServer:129 - Output to 127.0.0.1:52308 369369 
Success!

@2019-11-07 15:33:53 INFO  ATServer:119 - Input from 127.0.0.1:52308 
@2019-11-07 15:33:53 INFO  ATServer:129 - Output to 127.0.0.1:52308 Please select from the menu.Menu: Create Course/Student, Delete Course/Student, Cancel Course, Dean's List.

@2019-11-07 15:33:53 INFO  ATServer:109 - Client: 52308 Exits
@2019-11-07 15:33:53 INFO  ATServer:113 - Client : 52308Exits
@2019-11-07 15:33:57 INFO  ATServer:119 - Input from 127.0.0.1:52312 Drop Course
@2019-11-07 15:33:57 INFO  String:240 - University Operation: Get student; Student info: 333333333; State: Success
@2019-11-07 15:33:57 INFO  ATServer:129 - Output to 127.0.0.1:52312 Drop course
Please Input Course Info: 'course code'
Available Course List: 
234567, 4109
234567

@2019-11-07 15:33:57 INFO  ATServer:119 - Input from 127.0.0.1:52312 234567
@2019-11-07 15:33:57 INFO  String:272 - University Operation: Check course; Course info: 234567; State: Success
@2019-11-07 15:33:57 INFO  String:240 - University Operation: Get student; Student info: 333333333; State: Success
@2019-11-07 15:33:57 INFO  String:254 - University Operation: Get course; Course info: 234567; State: Success
@2019-11-07 15:33:57 INFO  String:208 - Student Operation: student 333333333 has registered for course 234567;
@2019-11-07 15:33:57 INFO  String:221 - Student Operation: student 333333333 has not completed course 234567;
@2019-11-07 15:33:57 INFO  String:177 - Student Operation: student 333333333 drop course 234567; State: Success
@2019-11-07 15:33:57 INFO  ATServer:129 - Output to 127.0.0.1:52312 Success!

@2019-11-07 15:33:57 INFO  ATServer:119 - Input from 127.0.0.1:52312 log out
@2019-11-07 15:33:57 INFO  String:240 - University Operation: Get student; Student info: 333333333; State: Success
@2019-11-07 15:33:57 INFO  ATServer:129 - Output to 127.0.0.1:52312 log out
Successfully Log Out!

@2019-11-07 15:33:57 INFO  ATServer:109 - Client: 52312 Exits
@2019-11-07 15:33:57 INFO  ATServer:113 - Client : 52312Exits
@2019-11-07 15:36:41 INFO  ATServer:51 - Binding to port 5050
@2019-11-07 15:36:41 INFO  ATServer:67 - Server started: ServerSocket[addr=0.0.0.0/0.0.0.0,localport=5050] 10
@2019-11-07 15:36:41 INFO  ATServer:79 - Waiting for a client ...
@2019-11-07 15:36:41 INFO  String:42 - University Operation: Initialize university; courses: []
@2019-11-07 15:36:41 INFO  String:43 - University Operation: Initialize university; students: []
@2019-11-07 15:36:41 INFO  ATServer:89 - Client accepted : Client Address : [/127.0.0.1:52313] Client Socket: [52313 ]

@2019-11-07 15:36:41 INFO  ATServer:79 - Waiting for a client ...
@2019-11-07 15:36:41 INFO  ATClient:69 - 52313 : Connected to server: /127.0.0.1
@2019-11-07 15:36:41 INFO  ATClient:70 - 52313 : Connected to portid: 52313
@2019-11-07 15:36:41 INFO  ServerThread:54 - Class: ServerThread: Server Thread Running__52313
@2019-11-07 15:36:41 INFO  ATServer:119 - Input from 127.0.0.1:52313 
@2019-11-07 15:36:41 INFO  ATServer:138 - Output to 127.0.0.1:52313 Who Are you? Clerk or Student?

@2019-11-07 15:36:41 INFO  ATServer:119 - Input from 127.0.0.1:52313 clerk
@2019-11-07 15:36:41 INFO  ATServer:129 - Output to 127.0.0.1:52313 
Please Input The Password:

@2019-11-07 15:36:41 INFO  ATServer:119 - Input from 127.0.0.1:52313 admin
@2019-11-07 15:36:41 INFO  ATServer:129 - Output to 127.0.0.1:52313 Welcome Clerk no.1
What can I do for you? Menu: Create Course/Student, Delete Course/Student, Cancel Course, Dean's List.

@2019-11-07 15:36:41 INFO  ATServer:119 - Input from 127.0.0.1:52313 log out
@2019-11-07 15:36:41 INFO  ATServer:129 - Output to 127.0.0.1:52313 log out
Successfully Log Out!

@2019-11-07 15:36:41 INFO  ATServer:109 - Client: 52313 Exits
@2019-11-07 15:36:41 INFO  ATServer:113 - Client : 52313Exits
@2019-11-07 15:36:41 INFO  ATServer:89 - Client accepted : Client Address : [/127.0.0.1:52314] Client Socket: [52314 ]

@2019-11-07 15:36:41 INFO  ATServer:79 - Waiting for a client ...
@2019-11-07 15:36:41 INFO  ServerThread:54 - Class: ServerThread: Server Thread Running__52314
@2019-11-07 15:36:41 INFO  ATClient:69 - 52314 : Connected to server: /127.0.0.1
@2019-11-07 15:36:41 INFO  ATClient:70 - 52314 : Connected to portid: 52314
@2019-11-07 15:36:41 INFO  ATServer:119 - Input from 127.0.0.1:52314 
@2019-11-07 15:36:41 INFO  ATServer:138 - Output to 127.0.0.1:52314 Who Are you? Clerk or Student?

@2019-11-07 15:36:41 INFO  ATServer:119 - Input from 127.0.0.1:52314 clerk
@2019-11-07 15:36:41 INFO  ATServer:129 - Output to 127.0.0.1:52314 
Please Input The Password:

@2019-11-07 15:36:41 INFO  ATServer:119 - Input from 127.0.0.1:52314 admin
@2019-11-07 15:36:41 INFO  ATServer:129 - Output to 127.0.0.1:52314 Welcome Clerk no.2
What can I do for you? Menu: Create Course/Student, Delete Course/Student, Cancel Course, Dean's List. 
Create Student

@2019-11-07 15:36:41 INFO  ATServer:119 - Input from 127.0.0.1:52314 create student
@2019-11-07 15:36:41 INFO  ATServer:129 - Output to 127.0.0.1:52314 Please Input Student Info: 'student number, name, is fulltime(y/n)'
100996742, Amr, y

@2019-11-07 15:36:41 INFO  ATServer:119 - Input from 127.0.0.1:52314 100996742, Amr, y
@2019-11-07 15:36:41 INFO  String:295 - University Operation: Check student; Student info: 100996742; State: Fail
@2019-11-07 15:36:41 INFO  String:35 - Student Operation: Initialize student; student number: 100996742, student name: Amr
@2019-11-07 15:36:41 INFO  String:380 - University Operation: Create new student; Student info: [100996742,Amr]; State: Success
@2019-11-07 15:36:41 INFO  ATServer:129 - Output to 127.0.0.1:52314 Success!

@2019-11-07 15:36:41 INFO  ATServer:119 - Input from 127.0.0.1:52314 Delete student
@2019-11-07 15:36:41 INFO  ATServer:129 - Output to 127.0.0.1:52314 What can I do for you? Menu: Create Course/Student, Delete Course/Student, Cancel Course, Dean's List.
Delete Student
Please Input Student Info: 'student number'
Available Student List: 
100996742, Amr
100996742

@2019-11-07 15:36:41 INFO  ATServer:119 - Input from 127.0.0.1:52314 100996742
@2019-11-07 15:36:41 INFO  String:292 - University Operation: Check student; Student info: 100996742; State: Success
@2019-11-07 15:36:41 INFO  String:240 - University Operation: Get student; Student info: 100996742; State: Success
@2019-11-07 15:36:41 INFO  String:292 - University Operation: Check student; Student info: 100996742; State: Success
@2019-11-07 15:36:41 INFO  String:532 - University Operation: delete student 100996742; State: Success
@2019-11-07 15:36:41 INFO  ATServer:129 - Output to 127.0.0.1:52314 Success!

@2019-11-07 15:36:41 INFO  ATServer:119 - Input from 127.0.0.1:52314 
@2019-11-07 15:36:41 INFO  ATServer:129 - Output to 127.0.0.1:52314 Please select from the menu.Menu: Create Course/Student, Delete Course/Student, Cancel Course, Dean's List.

@2019-11-07 15:36:41 INFO  ATServer:119 - Input from 127.0.0.1:52314 Create Course
@2019-11-07 15:36:41 INFO  ATServer:129 - Output to 127.0.0.1:52314 Create Course 
Please Input Course Info: 'title, course code, capsize, enforce prereqs(y/n), number of midterms, number of assignments, has a final(y/n), is project course(y/n)'
Testing, 123456, 2, y, 0, 4, n, n

@2019-11-07 15:36:41 INFO  ATServer:119 - Input from 127.0.0.1:52314 Testing, 123456, 2, y, 0, 4, n, n
@2019-11-07 15:36:41 INFO  String:275 - University Operation: Check course; Course info: 123456; State: Fail
@2019-11-07 15:36:41 INFO  String:71 - Course Operation: Initialize course; title: Testing, myCode: 123456
@2019-11-07 15:36:41 INFO  String:344 - University Operation: Create new course; Course info: [Testing,123456]; State: Success
@2019-11-07 15:36:41 INFO  ATServer:129 - Output to 127.0.0.1:52314 Success!

@2019-11-07 15:36:41 INFO  ATServer:119 - Input from 127.0.0.1:52314 
@2019-11-07 15:36:41 INFO  ATServer:129 - Output to 127.0.0.1:52314 Please select from the menu.Menu: Create Course/Student, Delete Course/Student, Cancel Course, Dean's List.

@2019-11-07 15:36:41 INFO  ATServer:119 - Input from 127.0.0.1:52314 Delete Course
@2019-11-07 15:36:41 INFO  ATServer:129 - Output to 127.0.0.1:52314 Delete Course 
Please Input Course Info: 'course code'
Available Course List: 
123456, Testing
123456

@2019-11-07 15:36:41 INFO  ATServer:119 - Input from 127.0.0.1:52314 123456
@2019-11-07 15:36:41 INFO  String:272 - University Operation: Check course; Course info: 123456; State: Success
@2019-11-07 15:36:41 INFO  String:254 - University Operation: Get course; Course info: 123456; State: Success
@2019-11-07 15:36:41 INFO  String:272 - University Operation: Check course; Course info: 123456; State: Success
@2019-11-07 15:36:41 INFO  String:503 - University Operation: delete course 123456; State: Success
@2019-11-07 15:36:41 INFO  ATServer:129 - Output to 127.0.0.1:52314 Success!

@2019-11-07 15:36:41 INFO  ATServer:109 - Client: 52314 Exits
@2019-11-07 15:36:41 INFO  ATServer:113 - Client : 52314Exits
@2019-11-07 15:36:41 INFO  ATServer:89 - Client accepted : Client Address : [/127.0.0.1:52316] Client Socket: [52316 ]

@2019-11-07 15:36:41 INFO  ATServer:79 - Waiting for a client ...
@2019-11-07 15:36:41 INFO  ServerThread:54 - Class: ServerThread: Server Thread Running__52316
@2019-11-07 15:36:41 INFO  ATClient:69 - 52316 : Connected to server: /127.0.0.1
@2019-11-07 15:36:41 INFO  ATClient:70 - 52316 : Connected to portid: 52316
@2019-11-07 15:36:41 INFO  ATServer:119 - Input from 127.0.0.1:52316 
@2019-11-07 15:36:41 INFO  ATServer:138 - Output to 127.0.0.1:52316 Who Are you? Clerk or Student?

@2019-11-07 15:36:41 INFO  ATServer:119 - Input from 127.0.0.1:52316 clerk
@2019-11-07 15:36:41 INFO  ATServer:129 - Output to 127.0.0.1:52316 
Please Input The Password:

@2019-11-07 15:36:41 INFO  ATServer:119 - Input from 127.0.0.1:52316 admin
@2019-11-07 15:36:41 INFO  ATServer:129 - Output to 127.0.0.1:52316 Welcome Clerk no.3
What can I do for you? Menu: Create Course/Student, Delete Course/Student, Cancel Course, Dean's List.

@2019-11-07 15:36:41 INFO  ATServer:119 - Input from 127.0.0.1:52316 Create Course
@2019-11-07 15:36:41 INFO  ATServer:129 - Output to 127.0.0.1:52316 Create Course 
Please Input Course Info: 'title, course code, capsize, enforce prereqs(y/n), number of midterms, number of assignments, has a final(y/n), is project course(y/n)'
3004, 456789, 1, y, 1, 2, y, y

@2019-11-07 15:36:41 INFO  ATServer:119 - Input from 127.0.0.1:52316 3004, 456789, 1, y, 1, 2, y, y
@2019-11-07 15:36:41 INFO  String:275 - University Operation: Check course; Course info: 456789; State: Fail
@2019-11-07 15:36:41 INFO  String:71 - Course Operation: Initialize course; title: 3004, myCode: 456789
@2019-11-07 15:36:41 INFO  String:351 - University Operation: Create new project course; Course info: [3004,456789]; State: Success
@2019-11-07 15:36:41 INFO  ATServer:129 - Output to 127.0.0.1:52316 Success!

@2019-11-07 15:36:41 INFO  ATServer:119 - Input from 127.0.0.1:52316 Create student
@2019-11-07 15:36:41 INFO  ATServer:129 - Output to 127.0.0.1:52316 Please Input Student Info: 'student number, name, is fulltime(y/n)'
111111111, Joe, y

@2019-11-07 15:36:41 INFO  ATServer:119 - Input from 127.0.0.1:52316 111111111, Joe, y
@2019-11-07 15:36:41 INFO  String:295 - University Operation: Check student; Student info: 111111111; State: Fail
@2019-11-07 15:36:41 INFO  String:35 - Student Operation: Initialize student; student number: 111111111, student name: Joe
@2019-11-07 15:36:41 INFO  String:380 - University Operation: Create new student; Student info: [111111111,Joe]; State: Success
@2019-11-07 15:36:41 INFO  ATServer:129 - Output to 127.0.0.1:52316 Success!

@2019-11-07 15:36:41 INFO  ATServer:119 - Input from 127.0.0.1:52316 Create student
@2019-11-07 15:36:41 INFO  ATServer:129 - Output to 127.0.0.1:52316 Please Input Student Info: 'student number, name, is fulltime(y/n)'
222222222, Will, y

@2019-11-07 15:36:41 INFO  ATServer:119 - Input from 127.0.0.1:52316 222222222, Will, y
@2019-11-07 15:36:41 INFO  String:295 - University Operation: Check student; Student info: 222222222; State: Fail
@2019-11-07 15:36:41 INFO  String:35 - Student Operation: Initialize student; student number: 222222222, student name: Will
@2019-11-07 15:36:41 INFO  String:380 - University Operation: Create new student; Student info: [222222222,Will]; State: Success
@2019-11-07 15:36:41 INFO  ATServer:129 - Output to 127.0.0.1:52316 Success!

@2019-11-07 15:36:41 INFO  ATServer:119 - Input from 127.0.0.1:52316 Create student
@2019-11-07 15:36:41 INFO  ATServer:129 - Output to 127.0.0.1:52316 Please Input Student Info: 'student number, name, is fulltime(y/n)'
333333333, Harry, y

@2019-11-07 15:36:41 INFO  ATServer:119 - Input from 127.0.0.1:52316 333333333, Harry, y
@2019-11-07 15:36:41 INFO  String:295 - University Operation: Check student; Student info: 333333333; State: Fail
@2019-11-07 15:36:41 INFO  String:35 - Student Operation: Initialize student; student number: 333333333, student name: Harry
@2019-11-07 15:36:41 INFO  String:380 - University Operation: Create new student; Student info: [333333333,Harry]; State: Success
@2019-11-07 15:36:41 INFO  ATServer:129 - Output to 127.0.0.1:52316 Success!

@2019-11-07 15:36:41 INFO  ATServer:119 - Input from 127.0.0.1:52316 Create student
@2019-11-07 15:36:41 INFO  ATServer:129 - Output to 127.0.0.1:52316 Please Input Student Info: 'student number, name, is fulltime(y/n)'
444444444, Sam, y

@2019-11-07 15:36:41 INFO  ATServer:119 - Input from 127.0.0.1:52316 444444444, Sarah, y
@2019-11-07 15:36:41 INFO  String:295 - University Operation: Check student; Student info: 444444444; State: Fail
@2019-11-07 15:36:41 INFO  String:35 - Student Operation: Initialize student; student number: 444444444, student name: Sarah
@2019-11-07 15:36:41 INFO  String:380 - University Operation: Create new student; Student info: [444444444,Sarah]; State: Success
@2019-11-07 15:36:41 INFO  ATServer:129 - Output to 127.0.0.1:52316 Success!

@2019-11-07 15:36:41 INFO  ATServer:119 - Input from 127.0.0.1:52316 Create student
@2019-11-07 15:36:41 INFO  ATServer:129 - Output to 127.0.0.1:52316 Please Input Student Info: 'student number, name, is fulltime(y/n)'
555555555, Sasha, y

@2019-11-07 15:36:41 INFO  ATServer:119 - Input from 127.0.0.1:52316 555555555, Sam, y
@2019-11-07 15:36:41 INFO  String:295 - University Operation: Check student; Student info: 555555555; State: Fail
@2019-11-07 15:36:41 INFO  String:35 - Student Operation: Initialize student; student number: 555555555, student name: Sam
@2019-11-07 15:36:41 INFO  String:380 - University Operation: Create new student; Student info: [555555555,Sam]; State: Success
@2019-11-07 15:36:41 INFO  ATServer:129 - Output to 127.0.0.1:52316 Success!

@2019-11-07 15:36:41 INFO  ATServer:119 - Input from 127.0.0.1:52316 Create Course
@2019-11-07 15:36:41 INFO  ATServer:129 - Output to 127.0.0.1:52316 Create Course 
Please Input Course Info: 'title, course code, capsize, enforce prereqs(y/n), number of midterms, number of assignments, has a final(y/n), is project course(y/n)'
4109, 234567, 3, y, 1, 4, y, y

@2019-11-07 15:36:41 INFO  ATServer:119 - Input from 127.0.0.1:52316 4109, 234567, 3, y, 1, 4, y, y
@2019-11-07 15:36:41 INFO  String:275 - University Operation: Check course; Course info: 234567; State: Fail
@2019-11-07 15:36:41 INFO  String:71 - Course Operation: Initialize course; title: 4109, myCode: 234567
@2019-11-07 15:36:41 INFO  String:351 - University Operation: Create new project course; Course info: [4109,234567]; State: Success
@2019-11-07 15:36:41 INFO  ATServer:129 - Output to 127.0.0.1:52316 Success!

@2019-11-07 15:36:41 INFO  ATServer:119 - Input from 127.0.0.1:52316 Create Course
@2019-11-07 15:36:41 INFO  ATServer:129 - Output to 127.0.0.1:52316 Create Course 
Please Input Course Info: 'title, course code, capsize, enforce prereqs(y/n), number of midterms, number of assignments, has a final(y/n), is project course(y/n)'
2404, 654321, 2, y, 2, 3, y, y

@2019-11-07 15:36:41 INFO  ATServer:119 - Input from 127.0.0.1:52316 2404, 654321, 2, y, 2, 3, y, y
@2019-11-07 15:36:41 INFO  String:275 - University Operation: Check course; Course info: 654321; State: Fail
@2019-11-07 15:36:41 INFO  String:71 - Course Operation: Initialize course; title: 2404, myCode: 654321
@2019-11-07 15:36:41 INFO  String:351 - University Operation: Create new project course; Course info: [2404,654321]; State: Success
@2019-11-07 15:36:41 INFO  ATServer:129 - Output to 127.0.0.1:52316 Success!

@2019-11-07 15:36:41 INFO  ATServer:119 - Input from 127.0.0.1:52316 Create Course
@2019-11-07 15:36:41 INFO  ATServer:129 - Output to 127.0.0.1:52316 Create Course 
Please Input Course Info: 'title, course code, capsize, enforce prereqs(y/n), number of midterms, number of assignments, has a final(y/n), is project course(y/n)'
2402, 345678, 1, y, 2, 1, y, y

@2019-11-07 15:36:41 INFO  ATServer:119 - Input from 127.0.0.1:52316 2402, 345678, 1, y, 2, 1, y, y
@2019-11-07 15:36:41 INFO  String:275 - University Operation: Check course; Course info: 345678; State: Fail
@2019-11-07 15:36:41 INFO  String:71 - Course Operation: Initialize course; title: 2402, myCode: 345678
@2019-11-07 15:36:41 INFO  String:351 - University Operation: Create new project course; Course info: [2402,345678]; State: Success
@2019-11-07 15:36:41 INFO  ATServer:129 - Output to 127.0.0.1:52316 Success!

@2019-11-07 15:36:41 INFO  ATServer:119 - Input from 127.0.0.1:52316 Create Course
@2019-11-07 15:36:41 INFO  ATServer:129 - Output to 127.0.0.1:52316 Create Course 
Please Input Course Info: 'title, course code, capsize, enforce prereqs(y/n), number of midterms, number of assignments, has a final(y/n), is project course(y/n)'
3007, 987654, 1, y, 2, 2, y, n

@2019-11-07 15:36:41 INFO  ATServer:119 - Input from 127.0.0.1:52316 3007, 987654, 1, y, 2, 2, y, n
@2019-11-07 15:36:41 INFO  String:275 - University Operation: Check course; Course info: 987654; State: Fail
@2019-11-07 15:36:41 INFO  String:71 - Course Operation: Initialize course; title: 3007, myCode: 987654
@2019-11-07 15:36:41 INFO  String:344 - University Operation: Create new course; Course info: [3007,987654]; State: Success
@2019-11-07 15:36:41 INFO  ATServer:129 - Output to 127.0.0.1:52316 Success!

@2019-11-07 15:36:41 INFO  ATServer:119 - Input from 127.0.0.1:52316 Create Course
@2019-11-07 15:36:41 INFO  ATServer:129 - Output to 127.0.0.1:52316 Create Course 
Please Input Course Info: 'title, course code, capsize, enforce prereqs(y/n), number of midterms, number of assignments, has a final(y/n), is project course(y/n)'
4106, 369369, 5, n, 2, 1, y, n

@2019-11-07 15:36:41 INFO  ATServer:119 - Input from 127.0.0.1:52316 4106, 369369, 5, n, 2, 1, y, n
@2019-11-07 15:36:41 INFO  String:275 - University Operation: Check course; Course info: 369369; State: Fail
@2019-11-07 15:36:41 INFO  String:71 - Course Operation: Initialize course; title: 4106, myCode: 369369
@2019-11-07 15:36:41 INFO  String:344 - University Operation: Create new course; Course info: [4106,369369]; State: Success
@2019-11-07 15:36:41 INFO  ATServer:129 - Output to 127.0.0.1:52316 Success!

@2019-11-07 15:36:49 INFO  ATServer:89 - Client accepted : Client Address : [/127.0.0.1:52317] Client Socket: [52317 ]

@2019-11-07 15:36:49 INFO  ATServer:79 - Waiting for a client ...
@2019-11-07 15:36:49 INFO  ATClient:69 - 52317 : Connected to server: /127.0.0.1
@2019-11-07 15:36:49 INFO  ATClient:70 - 52317 : Connected to portid: 52317
@2019-11-07 15:36:49 INFO  ServerThread:54 - Class: ServerThread: Server Thread Running__52317
@2019-11-07 15:36:49 INFO  ATServer:119 - Input from 127.0.0.1:52317 
@2019-11-07 15:36:49 INFO  ATServer:138 - Output to 127.0.0.1:52317 Who Are you? Clerk or Student?

@2019-11-07 15:36:49 INFO  ATServer:119 - Input from 127.0.0.1:52317 Student
@2019-11-07 15:36:49 INFO  ATServer:129 - Output to 127.0.0.1:52317 Student
Please Input Student number and Name: 'student number, name'
111111111, Joe

@2019-11-07 15:36:49 INFO  ATServer:119 - Input from 127.0.0.1:52317 111111111, Joe
@2019-11-07 15:36:49 INFO  String:314 - University Operation: Lookup student; Student info: [111111111,Joe]; State: Success
